epoch,train_loss,train_acc,val_loss,val_acc
1,3.6379612928873546,0.20236903570236903,1.8947618941541453,0.46668967897825336
2,2.083860431466852,0.46896896896896895,1.359105166757314,0.6254746289264757
3,1.5994532869225706,0.5824157490824158,1.1822983499148312,0.6708664135312392
4,1.3848345930432335,0.6319652986319653,1.1215036758734445,0.6929582326544701
5,1.2461901500219499,0.6695028361695028,1.0413516759576678,0.7129789437348981
6,1.14781909924489,0.7017017017017017,1.0780384391906306,0.715740421125302
7,1.0593040736269703,0.7233900567233901,1.071355696999033,0.7241974456334139
8,1.0290436076051919,0.7282282282282282,1.063616468798291,0.7229892992751122
9,0.9954039244242895,0.739572906239573,0.9958886739958308,0.7431826026924404
10,0.9121253154339057,0.7585919252585919,1.0053868356358047,0.7373144632378322
11,0.9147465952961374,0.7620954287620955,1.1044360301079608,0.7304107697618226
12,0.9057606086159771,0.7592592592592593,1.1126262702030223,0.7247152226441146
13,0.8724166790485223,0.7719386052719386,1.0918289621109525,0.722816706938212
14,0.8429333294157907,0.7794461127794461,1.0371707109519026,0.7435277873662409
15,0.850970043792381,0.7799466132799466,1.053470225581172,0.7455988954090439
16,0.7851410097267614,0.7942942942942943,1.0676355222043437,0.744218156713842
17,0.7649376319772926,0.7999666332999666,1.1137444567241348,0.742147048671039
18,0.7465405866707568,0.8091424758091424,1.0313128647841565,0.7466344494304453
19,0.7673609239242855,0.7927927927927928,1.1541410342384801,0.7262685536762168
20,0.7823620704081921,0.7957957957957958,1.0689370501141604,0.7497411114946496
